loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,pub_rec,long_term,employment_verified,employment,housing_instability,log_i2p_ratio,abandonment
11500.0,19.41,300.92,35000.0,15.53,0.0,0.0,1,1,1,0,0.3078867925803164,0
15000.0,13.98,348.87,43920.0,8.2,0.0,0.0,1,0,1,0,0.5158542946921466,1
9000.0,13.8,306.73,71700.0,24.5,0.0,0.0,0,0,1,0,0.19986582598592617,0
9600.0,16.45,235.76,162000.0,12.12,0.0,0.0,1,0,1,0,0.6630423753926337,1
6000.0,11.49,197.83,141600.0,6.31,0.0,0.0,0,0,1,0,0.06530541439430627,0
24000.0,15.7,439.09,78000.0,13.92,0.0,0.0,1,1,1,0,0.3575378450945321,0
3000.0,17.19,107.24,19200.0,5.13,1.0,0.0,0,0,1,0,0.18820698086145743,0
21000.0,9.99,446.09,93000.0,8.1,0.0,0.0,1,1,1,0,0.48077546439120306,1
6000.0,8.9,190.52,100000.0,8.32,0.0,0.0,0,0,1,0,0.133756991966368,0
7500.0,9.63,240.71,64800.0,5.06,0.0,0.0,0,0,1,0,0.1431683078537111,0
13000.0,7.88,406.66,37000.0,13.39,0.0,0.0,0,0,1,0,0.1760730061009265,1
6000.0,14.11,205.38,35004.0,16.76,1.0,0.0,0,0,1,0,0.2113421880401619,0
5900.0,6.17,179.95,119000.0,6.94,0.0,0.0,0,0,1,0,0.06693606834176527,0
15000.0,6.91,462.54,61656.0,11.54,0.0,0.0,0,0,1,0,0.10445430510698685,0
2000.0,7.51,62.23,56004.0,3.06,0.0,0.0,0,1,1,0,0.1133510059506413,0
6075.0,11.71,200.94,23850.0,15.45,0.0,1.0,0,0,1,0,0.17020454542073551,0
20000.0,13.49,460.1,50000.0,19.22,0.0,0.0,1,1,1,0,0.01125344182558009,0
3000.0,9.32,95.85,225000.0,11.77,0.0,0.0,0,0,1,0,0.13981991127444648,0
9600.0,13.47,325.66,120579.0,13.99,0.0,0.0,0,1,1,0,0.17366877768723843,0
5000.0,11.11,163.96,45000.0,6.45,1.0,0.0,0,0,1,0,0.1659753488851962,0
12300.0,12.53,411.64,31200.0,22.12,0.0,0.0,0,0,1,0,0.18630548020197185,0
3500.0,13.72,119.15,65000.0,15.58,0.0,0.0,0,0,1,0,0.22483439384596943,1
6000.0,9.76,192.93,25200.0,5.43,0.0,0.0,0,0,1,0,0.1463186606822873,0
13000.0,14.35,446.53,36288.0,22.42,0.0,0.0,0,1,1,0,0.4349519308161822,1
14000.0,12.99,471.65,116004.0,15.63,0.0,0.0,0,0,1,0,0.16673887004342766,0
7000.0,6.03,213.05,44000.0,17.45,0.0,1.0,0,0,1,0,0.09137387114377056,0
9000.0,15.58,314.56,59321.0,15.31,0.0,0.0,0,1,1,0,0.22973952750407578,0
4350.0,11.49,143.43,124000.0,18.21,0.0,1.0,0,0,1,0,0.171392317485699,0
6000.0,11.86,133.05,46000.0,3.97,0.0,0.0,1,0,1,0,0.19312273540155384,0
12500.0,14.79,296.0,80000.0,13.42,0.0,1.0,1,0,1,0,0.6033326163812132,1
9000.0,8.49,284.07,42000.0,23.57,0.0,0.0,0,0,1,0,0.127744122949672,0
2000.0,10.0,64.54,32640.0,6.62,0.0,0.0,0,0,1,0,0.2277308373577275,1
5000.0,9.32,159.74,60000.0,13.62,0.0,0.0,0,0,1,0,0.13982628787003165,0
25000.0,20.53,669.75,75000.0,8.64,0.0,0.0,1,1,1,0,0.4345318797965098,0
4500.0,13.35,103.2,64800.0,12.91,0.0,1.0,1,1,1,0,0.551459377747846,1
11000.0,10.99,360.08,205000.0,10.16,0.0,0.0,0,0,1,0,0.1626706451246029,0
6000.0,15.68,210.01,85000.0,7.85,0.0,0.0,0,1,1,0,0.23221560846406528,0
9000.0,8.0,282.03,51840.0,8.4,0.0,0.0,0,0,1,0,0.12053480150256675,0
14600.0,15.65,510.8,97000.0,18.73,0.0,0.0,0,0,1,0,0.43390836940286176,1
14500.0,10.74,313.39,45000.0,6.08,1.0,0.0,1,1,1,0,0.17040718342098962,0
4500.0,7.4,139.77,60000.0,12.76,0.0,0.0,0,0,1,0,0.11164671579909545,0
8000.0,11.11,262.33,46000.0,16.83,1.0,0.0,0,0,1,0,0.1659105462660288,0
3600.0,9.25,114.9,97000.0,17.02,0.0,0.0,0,0,1,0,0.13891859132555284,0
24000.0,9.91,773.4,120000.0,14.17,0.0,0.0,0,1,1,0,0.13182399830467909,0
10750.0,10.25,348.14,24960.0,20.24,0.0,0.0,0,1,1,0,0.15281370661087382,0
5000.0,7.88,156.41,95000.0,12.91,0.0,0.0,0,0,1,0,0.11881894313905568,0
6000.0,6.03,182.62,41000.0,16.27,0.0,0.0,0,0,1,0,0.09137213269018772,0
15000.0,20.11,398.33,75000.0,4.58,1.0,0.0,1,1,1,0,0.15226547527989678,0
3000.0,11.11,98.38,43000.0,1.81,0.0,0.0,0,0,1,0,0.3225053173872144,1
12000.0,8.9,248.52,118392.0,9.75,0.0,0.0,1,1,1,0,0.1163746368293781,0
30000.0,20.3,799.84,525000.0,8.5,0.0,0.0,1,1,1,0,0.9641467189971911,1
1200.0,8.32,37.79,33000.0,3.42,0.0,0.0,0,0,1,0,0.025139666911262123,0
5000.0,13.98,170.84,98000.0,16.11,0.0,1.0,0,0,1,0,0.1983130088522267,0
17250.0,19.42,635.99,60000.0,4.08,0.0,0.0,0,1,1,0,0.2500230955466431,0
25000.0,15.31,870.39,70000.0,20.45,0.0,0.0,0,1,1,0,0.22582124301471632,0
8000.0,8.49,252.51,96000.0,15.81,0.0,0.0,0,0,1,0,0.20039134065326825,1
1500.0,15.23,52.17,36000.0,20.33,0.0,0.0,0,0,1,0,0.08936527050266665,0
11500.0,14.79,397.47,63000.0,22.95,0.0,0.0,0,0,1,0,0.2185346857517056,0
8000.0,6.03,243.49,53000.0,3.6,0.0,0.0,0,1,1,0,0.09095639754398589,0
21250.0,15.58,512.03,65000.0,19.86,0.0,0.0,1,1,1,0,0.23721741288026527,0
2950.0,15.95,71.66,88200.0,21.06,0.0,0.0,1,0,1,0,0.3767028688171819,0
9600.0,15.28,229.8,42000.0,5.2,1.0,0.0,1,0,1,0,0.3175563586201198,0
3600.0,14.72,124.31,83137.0,17.6,0.0,0.0,0,0,1,0,0.1680160145925583,0
5000.0,9.91,161.13,53000.0,17.32,0.0,0.0,0,0,1,0,0.14714160182869213,0
14500.0,16.82,358.97,32000.0,18.71,0.0,0.0,1,0,1,0,0.6603158428493691,1
3000.0,11.99,99.63,50496.0,21.36,0.0,0.0,0,0,1,0,0.05510037141845876,0
14400.0,10.75,469.74,31800.0,19.47,0.0,0.0,0,0,1,0,0.06356148144697818,0
17000.0,13.79,579.29,50000.0,16.0,0.0,0.0,0,1,1,0,0.10890768752574369,0
32000.0,20.99,540.28,148500.0,10.85,0.0,0.0,1,1,1,0,0.44536849292125275,0
5000.0,11.78,165.55,75000.0,1.84,0.0,0.0,0,0,1,0,0.17557551971399948,0
8000.0,12.42,267.33,20000.0,4.74,0.0,0.0,0,0,1,0,0.18285474774672483,0
17000.0,16.77,604.16,90000.0,15.41,1.0,0.0,0,0,1,0,0.16979340612482502,0
7400.0,11.12,161.34,21636.0,20.19,0.0,0.0,1,0,1,0,0.2662713823296693,0
30000.0,10.99,422.25,249996.0,1.34,0.0,0.0,1,0,1,0,0.009134472558602448,0
1500.0,7.49,46.66,32000.0,18.53,0.0,0.0,0,0,1,0,0.03543792617081578,0
25000.0,12.87,840.83,157500.0,16.42,0.0,0.0,0,1,1,0,0.19039561022823628,0
13200.0,9.99,425.87,54000.0,12.62,0.0,0.0,0,0,1,0,0.14977879930200108,0
4200.0,5.99,127.76,67000.0,8.38,0.0,0.0,0,0,1,0,0.07248454610070768,0
7000.0,8.94,222.41,149385.0,1.24,0.0,0.0,0,0,1,0,0.1343248275920272,0
12600.0,6.92,388.6,190000.0,12.63,0.0,0.0,0,0,1,0,0.10459093381262816,0
13475.0,11.49,296.29,45000.0,14.59,1.0,0.0,1,1,1,0,0.2765871701353572,0
20000.0,15.27,478.64,75000.0,16.85,0.0,0.0,1,1,1,0,0.6165148244730884,1
3300.0,13.06,111.29,20400.0,6.59,1.0,0.0,0,0,1,0,0.19393067657725233,0
8000.0,12.53,267.74,47004.0,22.9,0.0,0.0,0,0,1,0,0.18629593991327498,0
9200.0,11.49,202.29,94568.0,4.15,1.0,0.0,1,1,1,0,0.24538225391420995,0
12000.0,8.94,381.26,65000.0,10.14,0.0,0.0,0,0,1,0,0.13437499492048766,0
18000.0,17.58,452.98,60000.0,21.96,0.0,0.0,1,1,1,0,0.38217942182261977,0
11000.0,15.68,385.02,70000.0,14.97,0.0,0.0,0,0,1,0,0.3111529774546625,1
10000.0,9.91,322.25,24000.0,10.6,0.0,0.0,0,0,1,0,0.25538949934286,1
12875.0,15.31,448.25,50000.0,24.17,0.0,0.0,0,1,1,0,0.24640545996369415,1
6350.0,11.71,140.33,18816.0,23.41,0.0,0.0,1,1,1,0,0.5434692782688563,1
7750.0,6.62,237.96,70000.0,20.38,0.0,0.0,0,0,1,0,0.10014188990659821,0
9800.0,12.42,220.09,39996.0,2.52,0.0,0.0,1,0,1,0,0.2756949516674518,0
5500.0,16.07,193.57,47245.0,19.35,0.0,0.0,0,0,1,0,0.19952127447180004,0
1500.0,13.06,50.59,35000.0,18.58,0.0,0.0,0,0,1,0,0.19361861399235006,0
9000.0,11.71,297.69,51000.0,19.22,0.0,0.0,0,0,1,0,0.305498447841253,1
5000.0,13.8,115.83,55000.0,15.36,0.0,0.0,1,1,1,0,0.32919438808419854,0
3000.0,9.25,95.75,44000.0,11.4,1.0,0.0,0,1,1,0,0.1395793165702554,0
14000.0,6.91,68.62,52000.0,16.43,2.0,0.0,0,0,1,0,0.10446528315066732,0
16000.0,6.54,188.51,91985.28,6.51,1.0,0.0,1,0,1,0,0.14104491334537847,0
6000.0,7.51,186.67,117000.0,22.5,0.0,0.0,0,0,1,0,0.02382882495987146,0
7000.0,14.93,242.42,26000.0,11.77,0.0,0.0,0,0,1,0,0.1758554582402256,0
1000.0,14.96,34.65,12240.0,20.98,0.0,0.0,0,0,1,0,0.0,1
5600.0,6.76,172.31,35375.0,4.07,0.0,0.0,0,0,1,0,0.09674097374724032,0
7000.0,11.86,232.04,40800.0,12.03,0.0,0.0,0,0,1,0,0.17685186312050055,0
10475.0,16.71,371.96,43000.0,22.55,0.0,0.0,0,0,1,0,0.46297514776832016,1
20000.0,15.57,356.54,45600.0,13.97,1.0,0.0,1,1,1,0,0.7734614660465314,1
19000.0,11.49,251.21,40000.0,21.12,0.0,0.0,1,1,1,0,0.009541208450013949,0
20000.0,14.61,689.51,150000.0,16.8,0.0,0.0,0,1,1,0,0.21601832341421698,0
16000.0,15.28,383.0,36077.28,15.33,0.0,1.0,1,0,1,0,0.3280430605501911,0
14000.0,5.42,422.24,148000.0,3.29,0.0,0.0,0,1,1,0,0.042320300041517815,0
10000.0,15.96,351.38,91000.0,10.25,0.0,0.0,0,1,1,0,0.2027375578458682,0
22000.0,17.19,786.45,62000.0,22.66,0.0,0.0,0,1,1,0,0.25268328884181696,0
16775.0,14.27,575.54,140000.0,12.42,1.0,0.0,0,0,1,0,0.12751751828347063,0
15000.0,10.99,491.01,39000.0,7.72,0.0,0.0,0,0,1,0,0.1639250403594481,0
7000.0,9.91,225.58,66000.0,16.78,0.0,0.0,0,1,1,0,0.03209234457344941,0
7500.0,14.72,258.97,34400.0,12.87,0.0,1.0,0,0,1,0,0.21763614643698373,0
16000.0,18.64,411.89,55000.0,19.03,0.0,0.0,1,0,1,0,0.4015311299473902,0
12000.0,14.96,415.76,34000.0,9.78,0.0,0.0,0,0,1,0,0.19251319501785483,0
2000.0,14.18,68.54,36000.0,17.17,0.0,0.0,0,0,1,0,0.04466260968778987,0
8000.0,14.91,189.95,65000.0,10.91,0.0,0.0,1,0,1,0,0.35384456682633514,0
30000.0,12.42,673.72,115000.0,12.07,0.0,0.0,1,0,1,0,0.15367599570654306,0
14500.0,14.54,499.39,42000.0,19.63,0.0,0.0,0,0,1,0,0.07608326131362057,0
6000.0,11.89,198.99,70000.0,15.87,0.0,0.0,0,1,1,0,0.3451762287969668,1
25000.0,17.8,632.12,114000.0,13.57,0.0,0.0,1,1,1,0,0.4167898074789305,0
5500.0,16.82,136.16,28000.0,21.6,0.0,0.0,1,0,1,0,0.2904391767755112,0
7000.0,9.63,224.66,24000.0,7.85,0.0,0.0,0,0,1,0,0.09926210079198163,0
14500.0,10.75,313.47,47000.0,6.59,0.0,0.0,1,0,1,0,0.23586668157815033,0
28000.0,12.69,939.26,100000.0,12.35,0.0,0.0,0,0,1,0,0.18864556558809795,0
15600.0,5.99,333.84,86000.0,2.61,0.0,0.0,0,0,1,0,0.02815834838911129,0
20000.0,15.28,696.06,90000.0,19.43,3.0,1.0,0,1,1,0,0.21598639980369067,0
35000.0,17.14,872.48,112000.0,17.17,0.0,0.0,1,1,1,0,0.3606694420687438,0
6000.0,8.32,188.91,40000.0,2.82,0.0,0.0,0,0,1,0,0.12524715897621846,0
8000.0,13.17,251.64,55161.6,10.81,0.0,0.0,0,0,1,0,0.19673311256856582,0
14000.0,7.51,435.56,36000.0,22.67,0.0,0.0,0,1,1,0,0.07780592216533856,0
9000.0,5.99,273.76,56000.0,19.61,0.0,0.0,0,0,1,0,0.07243435012963158,0
9600.0,14.27,329.37,25000.0,14.5,1.0,0.0,0,0,1,0,0.13195436839666844,0
16000.0,11.58,528.22,300000.0,7.6,0.0,0.0,0,1,1,0,0.17004547128809602,0
12300.0,6.62,377.66,28000.0,16.51,0.0,0.0,0,0,1,0,0.08440167379593135,0
20000.0,13.48,678.52,100000.0,12.89,0.0,1.0,0,0,1,0,0.3464639066122519,1
20000.0,11.11,435.95,65000.0,1.2,0.0,0.0,1,1,1,0,0.26837386279330794,0
25000.0,13.72,405.24,145000.0,17.39,0.0,0.0,1,1,1,0,0.3274284071858543,0
3950.0,17.19,98.58,18000.0,5.87,0.0,0.0,1,0,1,0,0.7866266227824825,1
10000.0,16.45,353.8,70000.0,10.82,0.0,0.0,0,1,1,0,0.22878679799699225,0
2200.0,15.23,76.52,30000.0,16.2,0.0,0.0,0,0,1,0,0.12486095772983069,0
35000.0,21.67,960.11,270000.0,12.9,0.0,0.0,1,1,1,0,0.9472164753103224,1
2500.0,10.78,81.59,107000.0,16.37,0.0,0.0,0,0,1,0,0.1684322109129814,0
15000.0,8.9,476.3,40000.0,11.76,0.0,0.0,0,0,1,0,0.13396021724914647,0
8000.0,7.66,249.44,57600.0,0.52,0.0,0.0,0,0,1,0,0.04553009395029696,0
16750.0,16.4,592.2,51000.0,20.59,1.0,1.0,0,1,1,0,0.18691794228297942,0
6000.0,12.21,199.89,80607.0,21.17,0.0,0.0,0,1,1,0,0.06689355825137112,0
5000.0,10.36,107.13,45000.0,19.01,0.0,0.0,1,0,1,0,0.25111040702594867,0
9600.0,18.39,245.82,43000.0,16.69,0.0,0.0,1,0,1,0,0.674554859499712,1
10000.0,14.93,346.32,55008.0,12.85,0.0,0.0,0,0,1,0,0.22016712595469876,0
12000.0,6.03,365.23,48000.0,23.35,0.0,0.0,0,0,1,0,0.09137365389181504,0
5000.0,6.99,154.37,46800.0,15.72,0.0,0.0,0,0,1,0,0.1056258802449988,0
6500.0,15.57,156.59,93024.0,24.48,0.0,0.0,1,0,1,0,0.5297161773451117,1
6000.0,11.49,197.83,37500.0,22.3,0.0,0.0,0,0,1,0,0.10108739872440602,0
16000.0,11.49,241.87,72000.0,16.75,0.0,1.0,1,0,1,0,0.15496982462539735,0
17500.0,13.61,594.8,47500.0,22.89,0.0,0.0,0,1,1,0,0.13194213034545432,0
1500.0,13.98,51.26,14400.0,3.85,1.0,0.0,0,0,1,0,0.19864865130943193,0
20000.0,14.59,689.3,127000.0,11.76,0.0,0.0,0,1,1,0,0.2157543179519864,0
3200.0,14.96,110.87,57500.0,20.43,1.0,0.0,0,0,1,0,0.12271806022578526,0
25000.0,10.36,810.92,74000.0,16.14,0.0,0.0,0,1,1,0,0.15507745018539779,0
4800.0,6.99,148.19,76176.0,23.3,0.0,0.0,0,1,1,0,0.08416496853115907,0
7500.0,13.55,254.7,55000.0,15.1,0.0,0.0,0,0,1,0,0.20092957079917909,0
2225.0,7.66,69.38,52500.0,8.14,0.0,0.0,0,0,1,0,0.059535859870443186,0
8000.0,7.88,250.25,90000.0,12.24,0.0,0.0,0,0,1,0,0.11073268455172855,0
10000.0,15.28,239.38,34000.0,23.44,0.0,0.0,1,0,1,0,0.6124670580797863,1
15000.0,14.96,519.68,88800.0,21.57,0.0,0.0,0,0,1,0,0.4210392510251337,1
6000.0,5.42,180.96,70000.0,6.81,0.0,0.0,0,0,1,0,0.05894006639920467,0
15000.0,8.94,476.58,113004.0,6.24,0.0,0.0,0,0,1,0,0.09228074716005709,0
17500.0,14.35,601.09,44900.0,16.06,0.0,0.0,0,1,1,0,0.18679534389411145,0
12000.0,15.27,287.19,64400.0,16.96,0.0,0.0,1,1,1,0,0.32159908211214083,0
14000.0,14.65,330.5,118354.61,18.85,0.0,0.0,1,0,1,0,0.16352456642469818,0
9600.0,15.01,332.84,90000.0,15.33,2.0,1.0,0,0,1,0,0.21658207160951587,0
10750.0,7.51,334.45,28800.0,22.75,0.0,0.0,0,0,1,0,0.07780650612691697,0
10000.0,13.23,228.71,55000.0,6.52,1.0,0.0,1,0,1,0,0.2801747123691045,0
5000.0,7.49,155.51,38400.0,11.44,0.0,0.0,0,0,1,0,0.05384403836727071,0
4950.0,7.9,154.89,13200.0,15.36,0.0,0.0,0,0,1,0,0.11636339747321363,0
12000.0,11.83,397.61,45000.0,20.69,0.0,0.0,0,0,1,0,0.16421132978708436,0
1500.0,6.99,46.31,71000.0,18.0,0.0,0.0,0,0,1,0,0.10562647961783653,0
12000.0,7.91,375.54,42000.0,4.51,0.0,0.0,0,0,1,0,0.06589541259063289,0
14000.0,8.94,444.81,77000.0,15.8,0.0,0.0,0,0,1,0,0.032498305658779855,0
5000.0,12.53,167.34,20004.0,11.04,0.0,0.0,0,0,1,0,0.18632187782186108,0
3600.0,8.0,112.81,35000.0,9.74,0.0,0.0,0,0,1,0,0.01311089751663794,0
35000.0,16.89,867.78,77000.0,23.98,0.0,0.0,1,1,1,0,0.38700820340064335,0
16800.0,16.45,330.31,60822.0,19.95,0.0,0.0,1,1,1,0,0.38497963038490746,0
15000.0,17.27,374.97,75000.0,16.21,0.0,0.0,1,0,1,0,0.09299720384722367,0
9000.0,12.84,302.57,74000.0,19.09,0.0,0.0,0,0,1,0,0.19083429428933105,0
2500.0,7.88,78.21,54600.0,6.26,0.0,0.0,0,0,1,0,0.059023340220200074,0
15600.0,19.42,408.29,55000.0,22.78,0.0,0.0,1,0,1,0,0.6334784148876544,1
20000.0,11.71,661.52,172000.0,20.0,0.0,0.0,0,0,1,0,0.1507999294010087,0
8000.0,11.71,264.61,50000.0,15.84,3.0,0.0,0,0,1,0,0.34960151221305175,1
9400.0,21.67,257.86,60000.0,13.26,0.0,0.0,1,1,1,0,0.08486510367439426,0
1500.0,10.38,48.67,70392.0,23.08,0.0,0.0,0,0,1,0,0.15546980843324226,0
16000.0,19.79,422.04,80000.0,21.97,1.0,0.0,1,1,1,0,0.8861684436151719,1
4000.0,6.39,122.4,40000.0,11.82,0.0,0.0,0,0,1,0,0.08663630645207304,0
5000.0,10.38,162.23,24000.0,7.5,0.0,0.0,0,1,1,0,0.15545040595745332,0
10000.0,10.36,324.37,85000.0,11.55,2.0,0.0,0,1,1,0,0.1550822456412671,0
24250.0,13.23,819.77,148716.0,3.57,0.0,0.0,0,1,1,0,0.17690174138681272,0
25000.0,15.68,875.04,108000.0,15.73,0.0,0.0,0,1,1,0,0.35484023802353903,1
12000.0,10.0,387.21,53851.0,11.97,0.0,0.0,0,1,1,0,0.14986292900381676,0
2700.0,7.88,84.46,35000.0,23.25,0.0,0.0,0,0,1,0,0.11502697743882075,0
3000.0,9.99,96.79,31200.0,5.81,0.0,0.0,0,0,1,0,0.14966348408739308,0
7000.0,13.61,237.92,81000.0,13.23,0.0,0.0,0,0,1,0,0.20341186980978793,0
18000.0,13.57,611.44,44000.0,6.33,0.0,0.0,0,1,1,0,0.19934345132656112,0
4550.0,11.03,149.03,53000.0,10.82,0.0,0.0,0,0,1,0,0.10276484190315993,0
35000.0,13.99,814.21,87360.0,0.55,0.0,0.0,1,1,1,0,0.18697002158650786,0
10000.0,13.23,338.05,24000.0,12.6,0.0,0.0,0,0,1,0,0.19639867409070536,0
12000.0,9.91,386.7,40000.0,13.59,0.0,0.0,0,0,1,0,0.14222701741088634,0
15000.0,15.65,524.8,80000.0,17.27,0.0,0.0,0,0,1,0,0.23078891740782229,0
15000.0,14.96,519.68,171996.0,10.49,0.0,0.0,0,0,1,0,0.22094326566158032,0
15000.0,12.68,503.11,38400.0,20.69,0.0,0.0,0,0,1,0,0.11125391534189495,0
25400.0,13.49,584.32,400000.0,3.87,0.0,0.0,1,0,1,0,0.12697807666874306,0
14125.0,15.23,337.75,39000.0,22.58,0.0,0.0,1,0,1,0,0.31544873775098264,0
5000.0,11.99,166.05,38000.0,20.49,1.0,0.0,0,0,1,0,0.17859796583324108,0
7000.0,8.0,219.36,22480.0,10.04,0.0,0.0,0,0,1,0,0.18349115698852853,1
15000.0,12.99,505.34,77927.0,22.21,0.0,0.0,0,1,1,0,0.13852755756106067,0
10625.0,8.49,335.36,62467.0,9.61,0.0,0.0,0,0,1,0,0.07520525220639362,0
25000.0,14.59,861.63,139000.0,14.71,0.0,0.0,0,1,1,0,0.2157498853285259,0
30000.0,16.49,1061.99,72357.0,19.44,2.0,0.0,0,1,1,0,0.39598976974522065,1
12000.0,16.77,296.75,93000.0,19.81,0.0,0.0,1,1,1,0,0.7836126594286237,1
8000.0,6.92,246.73,54000.0,7.73,0.0,0.0,0,0,1,0,0.10368185737615891,0
10000.0,13.8,340.81,48000.0,14.9,0.0,0.0,0,0,1,0,0.2045102239351774,0
4000.0,5.79,121.31,51540.0,16.27,0.0,0.0,0,0,1,0,0.08781626110647267,0
15850.0,14.79,375.33,96772.0,17.91,0.0,0.0,1,1,1,0,0.31091035250957066,0
7000.0,12.87,235.44,102000.0,18.69,0.0,0.0,0,1,1,0,0.1913426486232544,0
16000.0,17.88,577.48,100000.0,0.18,1.0,0.0,0,0,1,0,0.2618386454408768,0
6400.0,6.17,195.2,60000.0,5.52,0.0,0.0,0,0,1,0,0.09353018732706818,0
12000.0,17.58,431.31,65000.0,8.62,0.0,0.0,0,0,1,0,0.24905753136878,0
9000.0,13.72,306.38,46800.0,21.72,0.0,0.0,0,1,1,0,0.28136450929597817,1
10000.0,7.66,311.8,64583.0,11.15,0.0,0.0,0,1,1,0,0.09736806082099092,0
5000.0,8.9,158.77,140000.0,20.86,0.0,0.0,0,0,1,0,0.13375436751332836,0
9000.0,8.9,285.78,25600.0,17.67,0.0,0.0,0,0,1,0,0.13375747803726054,0
9450.0,20.48,252.9,95000.0,8.36,0.0,0.0,1,1,1,0,0.4735541964217088,0
7000.0,8.88,222.21,35000.0,11.83,0.0,0.0,0,0,1,0,0.13356264195764106,0
7400.0,7.88,231.48,94800.0,10.22,0.0,0.0,0,0,1,0,0.08507368996528294,0
10400.0,10.99,226.07,42000.0,13.51,0.0,0.0,1,1,1,0,0.18533543980636602,0
5000.0,19.04,129.82,48000.0,3.4,0.0,0.0,1,0,1,0,0.3924352530702273,0
5000.0,5.42,150.8,36600.0,23.67,0.0,0.0,0,0,1,0,0.0779327909064759,0
5000.0,12.8,167.99,25480.0,18.65,1.0,0.0,0,0,1,0,0.16796905026031414,0
15000.0,13.85,511.56,68553.0,15.68,1.0,0.0,0,0,1,0,0.15844203012851676,0
5500.0,13.85,187.58,69000.0,13.0,1.0,0.0,0,0,1,0,0.14119490704580423,0
14400.0,11.49,221.53,85000.0,19.2,0.0,0.0,1,1,1,0,0.23561062484031106,0
12000.0,7.51,276.89,88000.0,6.37,0.0,0.0,0,0,1,0,0.06667633263130202,0
12000.0,10.38,389.36,49536.0,13.37,0.0,1.0,0,0,1,0,0.10193064027387734,0
8000.0,13.23,270.44,73000.0,1.05,0.0,0.0,0,0,1,0,0.1970028405123564,0
24000.0,21.36,654.16,105211.0,21.9,0.0,1.0,1,1,1,0,0.4119934739599571,0
10000.0,11.99,222.4,42000.0,15.31,0.0,0.0,1,0,1,0,0.09801016782402341,0
7200.0,7.14,222.77,115731.0,5.64,0.0,0.0,0,0,1,0,0.10615145264469766,0
14000.0,7.88,437.93,136000.0,15.87,0.0,0.0,0,0,1,0,0.11879458727746482,0
8000.0,16.77,284.31,40000.0,19.89,0.0,0.0,0,0,1,0,0.3645656018997437,1
9575.0,13.35,219.59,65000.0,4.62,0.0,0.0,1,0,1,0,0.31262887139265416,0
11200.0,5.79,215.44,80000.0,6.63,0.0,0.0,1,1,1,0,0.14100728450949737,0
5000.0,12.87,168.17,39996.0,3.0,0.0,0.0,0,0,1,0,0.1462089415567166,0
7500.0,6.03,228.27,210000.0,3.7,0.0,0.0,0,0,1,0,0.04379740354001841,0
1000.0,16.29,35.31,32000.0,19.95,1.0,0.0,0,0,1,0,0.2395836668303039,0
7500.0,11.22,246.33,31920.0,6.62,0.0,0.0,0,0,1,0,0.08007716851560627,0
3500.0,6.03,106.53,50000.0,19.94,0.0,0.0,0,0,1,0,0.07702717630345832,0
9525.0,19.69,250.72,55992.0,21.97,0.0,0.0,1,1,1,0,0.918814472103028,1
4500.0,16.35,158.99,75000.0,12.94,1.0,0.0,0,0,1,0,0.07875161799750449,0
3000.0,13.47,101.77,41000.0,5.21,0.0,1.0,0,0,1,0,0.19983944037114892,0
11000.0,10.75,358.83,48000.0,15.2,0.0,0.0,0,0,1,0,0.16075815283248318,0
8000.0,5.79,150.88,64000.0,4.03,0.0,0.0,0,0,1,0,0.08781206121245921,0
16800.0,12.68,379.51,82000.0,11.28,0.0,0.0,1,0,1,0,0.1635502426596855,0
12000.0,8.88,380.93,36000.0,10.63,0.0,0.0,0,0,1,0,0.09564875876759486,0
10000.0,14.72,345.29,33600.0,3.5,0.0,0.0,0,0,1,0,0.21724217218565028,0
7300.0,9.99,235.52,65000.0,19.83,0.0,0.0,0,0,1,0,0.19288913311629075,1
16000.0,12.23,256.04,87500.0,6.76,0.0,0.0,1,0,1,0,0.28878866497323546,0
4800.0,9.99,154.86,90000.0,18.73,0.0,0.0,0,0,1,0,0.1482996671310724,0
6000.0,12.69,201.27,80000.0,0.15,0.0,0.0,0,0,1,0,0.018041273070838276,0
25000.0,15.58,502.4,68000.0,0.6,0.0,0.0,1,0,1,0,0.7086315405168625,1
25000.0,15.2,869.09,70000.0,20.25,0.0,0.0,0,1,1,0,0.2244201760015244,0
4000.0,11.12,131.19,69000.0,15.25,0.0,0.0,0,1,1,0,0.19027880627639224,1
16500.0,17.88,331.8,33000.0,15.75,0.0,0.0,1,0,1,0,0.4185064166598402,0
9000.0,7.88,181.98,60000.0,2.3,0.0,0.0,1,1,1,0,0.19320196451376165,0
17000.0,11.78,551.28,75000.0,11.47,0.0,0.0,0,1,1,0,0.1636708189722845,0
20000.0,11.12,655.92,41717.0,6.1,0.0,0.0,0,1,1,0,0.15906998865978894,0
24250.0,12.73,813.99,68375.0,21.13,0.0,0.0,0,0,1,0,0.14111974767437607,0
4800.0,13.87,163.75,48000.0,9.18,2.0,1.0,0,0,1,0,0.20548861568850854,0
10000.0,9.88,322.11,23624.95,19.61,0.0,0.0,0,0,1,0,0.11424968951575443,0
3500.0,7.88,109.49,51000.0,20.89,0.0,0.0,0,0,1,0,0.0944136739096949,0
8650.0,8.49,273.02,60682.0,7.83,0.0,0.0,0,1,1,0,0.12774633868227642,0
